Id,x_m,y_m,Lat,Lon
525,2068687.204,-3941853.291,-33.35,18.58333333
526,2077963.829,-3915230.922,-33.15,18.66666667
527,2079819.153,-3897516.394,-33.01666667,18.68333333
528,2077963.829,-3897516.394,-33.01666667,18.66666667
529,2079819.153,-3915230.922,-33.15,18.68333333
530,2081674.478,-3932972.394,-33.28333333,18.7
531,2081674.478,-3944074.578,-33.36666667,18.7
532,2085385.127,-3955187.399,-33.45,18.73333333
533,2092806.427,-3946296.289,-33.38333333,18.8
534,2096517.076,-3906370.3,-33.08333333,18.83333333
535,2096517.076,-3957411.245,-33.46666667,18.83333333
536,2100227.727,-3941853.291,-33.35,18.86666667
537,2102083.051,-3944074.578,-33.36666667,18.88333333
538,2102083.051,-3948518.427,-33.4,18.88333333
539,2103938.376,-3946296.289,-33.38333333,18.9
540,2105793.701,-3952963.981,-33.43333333,18.91666667
541,2111359.676,-3955187.399,-33.45,18.96666667
542,2115070.325,-3897516.394,-33.01666667,19
543,2118780.974,-3930753.231,-33.26666667,19.03333333
544,2116925.65,-3897516.394,-33.01666667,19.01666667
545,2116925.65,-3919663.756,-33.18333333,19.01666667
546,2118780.974,-3915230.922,-33.15,19.03333333
547,2118780.974,-3935191.982,-33.3,19.03333333
548,2128057.599,-3930753.231,-33.26666667,19.11666667
549,2128057.599,-3941853.291,-33.35,19.11666667
550,2131768.249,-3932972.394,-33.28333333,19.15
551,2129912.923,-3946296.289,-33.38333333,19.13333333
552,2131768.249,-3928534.49,-33.25,19.15
553,2133623.574,-3930753.231,-33.26666667,19.16666667
554,2131768.249,-3948518.427,-33.4,19.15
555,2133623.574,-3955187.399,-33.45,19.16666667
556,2135478.898,-3917447.129,-33.16666667,19.18333333
557,2133623.574,-3919663.756,-33.18333333,19.16666667
558,2133623.574,-3921880.807,-33.2,19.16666667
559,2133623.574,-3944074.578,-33.36666667,19.16666667
560,2135478.898,-3952963.981,-33.43333333,19.18333333
561,2137334.223,-3950740.992,-33.41666667,19.2
562,2137334.223,-3955187.399,-33.45,19.2
563,2137334.223,-3957411.245,-33.46666667,19.2
564,2137334.223,-3959635.516,-33.48333333,19.2
565,2139189.548,-3921880.807,-33.2,19.21666667
566,2141044.873,-3948518.427,-33.4,19.23333333
567,2141044.873,-3950740.992,-33.41666667,19.23333333
568,2148466.172,-3935191.982,-33.3,19.3
569,2148466.172,-3941853.291,-33.35,19.3
570,2150321.498,-3944074.578,-33.36666667,19.31666667
571,2152176.822,-3908584.825,-33.1,19.33333333
572,2152176.822,-3919663.756,-33.18333333,19.33333333
573,2152176.822,-3921880.807,-33.2,19.33333333
574,2152176.822,-3924098.279,-33.21666667,19.33333333
575,2152176.822,-3935191.982,-33.3,19.33333333
576,2152176.822,-3941853.291,-33.35,19.33333333
577,2154032.147,-3941853.291,-33.35,19.35
578,2155887.472,-3939632.43,-33.33333333,19.36666667
579,2157742.796,-3915230.922,-33.15,19.38333333
580,2163308.771,-3910799.771,-33.11666667,19.43333333
581,2165164.096,-3906370.3,-33.08333333,19.45
582,2165164.096,-3915230.922,-33.15,19.45
583,2159598.121,-3944074.578,-33.36666667,19.4
584,2172585.396,-3924098.279,-33.21666667,19.51666667
585,2180006.694,-3937411.994,-33.31666667,19.58333333
586,2178151.37,-3939632.43,-33.33333333,19.56666667
587,2181862.02,-3959635.516,-33.48333333,19.6
588,2183717.345,-3926316.173,-33.23333333,19.61666667
589,2183717.345,-3937411.994,-33.31666667,19.61666667
590,2183717.345,-3939632.43,-33.33333333,19.61666667
591,2185572.669,-3959635.516,-33.48333333,19.63333333
592,2189283.319,-3926316.173,-33.23333333,19.66666667
593,2189283.319,-3957411.245,-33.46666667,19.66666667
594,2194849.294,-3959635.516,-33.48333333,19.71666667
595,2189283.319,-3959635.516,-33.48333333,19.66666667
596,2202270.592,-3939632.43,-33.33333333,19.78333333
597,2205981.243,-3910799.771,-33.11666667,19.81666667
598,2205981.243,-3952963.981,-33.43333333,19.81666667
599,2207836.567,-3952963.981,-33.43333333,19.83333333
600,2211547.217,-3937411.994,-33.31666667,19.86666667
601,2319156.058,-3961860.217,-33.5,20.83333333
602,2335853.981,-3935191.982,-33.3,20.98333333
603,2337709.307,-3932972.394,-33.28333333,21
604,2339564.632,-3959635.516,-33.48333333,21.01666667
605,2341419.956,-3959635.516,-33.48333333,21.03333333
606,2345130.606,-3948518.427,-33.4,21.06666667
607,2397079.701,-3952963.981,-33.43333333,21.53333333
608,2397079.701,-3955187.399,-33.45,21.53333333
609,2406356.326,-3950740.992,-33.41666667,21.61666667
610,2417488.275,-3955187.399,-33.45,21.71666667
611,2415632.95,-3959635.516,-33.48333333,21.7
612,2415632.95,-3961860.217,-33.5,21.7
613,2423054.25,-3930753.231,-33.26666667,21.76666667
614,2424909.574,-3955187.399,-33.45,21.78333333
615,2428620.225,-3955187.399,-33.45,21.81666667
616,2437896.848,-3952963.981,-33.43333333,21.9
617,2441607.498,-3930753.231,-33.26666667,21.93333333
618,2452739.447,-3924098.279,-33.21666667,22.03333333
619,2454594.772,-3937411.994,-33.31666667,22.05
620,2454594.772,-3941853.291,-33.35,22.05
621,2456450.097,-3948518.427,-33.4,22.06666667
622,2475003.345,-3908584.825,-33.1,22.23333333
623,2473148.021,-3946296.289,-33.38333333,22.21666667
624,2473148.021,-3948518.427,-33.4,22.21666667
625,2476858.67,-3932972.394,-33.28333333,22.25
626,2475003.345,-3959635.516,-33.48333333,22.23333333
627,2476858.67,-3959635.516,-33.48333333,22.25
628,2484279.97,-3930753.231,-33.26666667,22.31666667
629,2484279.97,-3948518.427,-33.4,22.31666667
630,2489845.944,-3950740.992,-33.41666667,22.36666667
631,2508399.192,-3939632.43,-33.33333333,22.53333333
632,2508399.192,-3959635.516,-33.48333333,22.53333333
633,2510254.517,-3919663.756,-33.18333333,22.55
634,2510254.517,-3924098.279,-33.21666667,22.55
635,2506543.868,-3932972.394,-33.28333333,22.51666667
636,2512109.843,-3941853.291,-33.35,22.56666667
637,2523241.792,-3921880.807,-33.2,22.66666667
638,2526952.441,-3961860.217,-33.5,22.7
639,2543650.365,-3959635.516,-33.48333333,22.85
640,2551071.664,-3959635.516,-33.48333333,22.91666667
641,2558492.963,-3959635.516,-33.48333333,22.98333333
642,2565914.263,-3957411.245,-33.46666667,23.05
643,2580756.861,-3955187.399,-33.45,23.18333333
644,2603020.759,-3957411.245,-33.46666667,23.38333333
645,2727327.524,-3946296.289,-33.38333333,24.5
646,2731038.174,-3950740.992,-33.41666667,24.53333333
647,2731038.174,-3957411.245,-33.46666667,24.53333333
648,2736604.148,-3950740.992,-33.41666667,24.58333333
649,2736604.148,-3959635.516,-33.48333333,24.58333333
650,2747736.097,-3955187.399,-33.45,24.68333333
651,2758868.046,-3959635.516,-33.48333333,24.78333333
652,2760723.372,-3944074.578,-33.36666667,24.8
653,2764434.021,-3928534.49,-33.25,24.83333333
654,2764434.021,-3935191.982,-33.3,24.83333333
655,2769999.996,-3939632.43,-33.33333333,24.88333333
656,2775565.97,-3959635.516,-33.48333333,24.93333333
657,2794119.219,-3955187.399,-33.45,25.1
658,2799685.193,-3948518.427,-33.4,25.15
659,2801540.519,-3946296.289,-33.38333333,25.16666667
660,2803395.843,-3950740.992,-33.41666667,25.18333333
661,2820093.766,-3948518.427,-33.4,25.33333333
662,2821949.092,-3948518.427,-33.4,25.35
663,2825659.741,-3917447.129,-33.16666667,25.38333333
664,2831225.715,-3906370.3,-33.08333333,25.43333333
665,2829370.391,-3906370.3,-33.08333333,25.41666667
666,2834936.366,-3906370.3,-33.08333333,25.46666667
667,2833081.041,-3952963.981,-33.43333333,25.45
668,2831225.715,-3952963.981,-33.43333333,25.43333333
669,2844212.99,-3948518.427,-33.4,25.55
670,2846068.315,-3935191.982,-33.3,25.56666667
671,2855344.939,-3964085.347,-33.51666667,25.65
672,2859055.588,-3959635.516,-33.48333333,25.68333333
673,2864621.563,-3941853.291,-33.35,25.73333333
674,2866476.888,-3955187.399,-33.45,25.75
675,2870187.537,-3939632.43,-33.33333333,25.78333333
676,2879464.162,-3950740.992,-33.41666667,25.86666667
677,2879464.162,-3955187.399,-33.45,25.86666667
678,2881319.486,-3926316.173,-33.23333333,25.88333333
679,2886885.461,-3961860.217,-33.5,25.93333333
680,2899872.735,-3944074.578,-33.36666667,26.05
681,2903583.384,-3937411.994,-33.31666667,26.08333333
682,2905438.71,-3928534.49,-33.25,26.1
683,2911004.684,-3921880.807,-33.2,26.15
684,2918425.984,-3904156.196,-33.06666667,26.21666667
685,2920281.308,-3948518.427,-33.4,26.23333333
686,2927702.608,-3908584.825,-33.1,26.3
687,2927702.608,-3944074.578,-33.36666667,26.3
688,2931413.257,-3955187.399,-33.45,26.33333333
689,2936979.232,-3937411.994,-33.31666667,26.38333333
690,2942545.206,-3932972.394,-33.28333333,26.43333333
691,2949966.506,-3915230.922,-33.15,26.5
692,2949966.506,-3941853.291,-33.35,26.5
693,2953677.155,-3932972.394,-33.28333333,26.53333333
694,2953677.155,-3935191.982,-33.3,26.53333333
695,2957387.806,-3915230.922,-33.15,26.56666667
696,2957387.806,-3935191.982,-33.3,26.56666667
697,2961098.455,-3917447.129,-33.16666667,26.6
698,2962953.78,-3908584.825,-33.1,26.61666667
699,2962953.78,-3913015.135,-33.13333333,26.61666667
700,2966664.43,-3939632.43,-33.33333333,26.65
701,2975941.054,-3935191.982,-33.3,26.73333333
702,2974085.729,-3908584.825,-33.1,26.71666667
703,2977796.379,-3952963.981,-33.43333333,26.75
704,2979651.704,-3904156.196,-33.06666667,26.76666667
705,2979651.704,-3932972.394,-33.28333333,26.76666667
706,2985217.678,-3961860.217,-33.5,26.81666667
707,2987073.003,-3917447.129,-33.16666667,26.83333333
708,2987073.003,-3941853.291,-33.35,26.83333333
709,2988928.328,-3932972.394,-33.28333333,26.85
710,2992638.977,-3897516.394,-33.01666667,26.88333333
711,2996349.628,-3919663.756,-33.18333333,26.91666667
712,2994494.302,-3935191.982,-33.3,26.9
713,2996349.628,-3941853.291,-33.35,26.91666667
714,3000060.277,-3906370.3,-33.08333333,26.95
715,3000060.277,-3901942.509,-33.05,26.95
716,3003770.926,-3957411.245,-33.46666667,26.98333333
717,3007481.577,-3948518.427,-33.4,27.01666667
718,3016758.2,-3899729.242,-33.03333333,27.1
719,3018613.526,-3921880.807,-33.2,27.11666667
720,3026034.824,-3957411.245,-33.46666667,27.18333333
721,3027890.15,-3904156.196,-33.06666667,27.2
722,3035311.449,-3917447.129,-33.16666667,27.26666667
723,3042732.748,-3913015.135,-33.13333333,27.33333333
724,3037166.773,-3919663.756,-33.18333333,27.28333333
725,3040877.424,-3917447.129,-33.16666667,27.31666667
726,3042732.748,-3937411.994,-33.31666667,27.33333333
727,3044588.073,-3913015.135,-33.13333333,27.35
728,3048298.723,-3917447.129,-33.16666667,27.38333333
729,3046443.398,-3924098.279,-33.21666667,27.36666667
730,3046443.398,-3928534.49,-33.25,27.36666667
731,3064996.646,-3924098.279,-33.21666667,27.53333333
732,3072417.946,-3915230.922,-33.15,27.6
733,3077983.92,-3901942.509,-33.05,27.65
734,3081694.57,-3910799.771,-33.11666667,27.68333333
735,3092826.519,-3899729.242,-33.03333333,27.78333333
736,3094681.844,-3897516.394,-33.01666667,27.8
737,3098392.493,-3899729.242,-33.03333333,27.83333333
738,3105813.793,-3897516.394,-33.01666667,27.9
739,3107669.118,-3899729.242,-33.03333333,27.91666667
740,3107669.118,-3897516.394,-33.01666667,27.91666667
741,2051989.28,-3862167.465,-32.75,18.43333333
742,2051989.28,-3864373.663,-32.76666667,18.43333333
743,2063121.229,-3886458.417,-32.93333333,18.53333333
744,2076108.503,-3846735.618,-32.63333333,18.65
745,2077963.829,-3842330.217,-32.6,18.66666667
746,2081674.478,-3851142.661,-32.66666667,18.7
747,2081674.478,-3857756.308,-32.71666667,18.7
748,2083529.803,-3870994.737,-32.81666667,18.71666667
749,2087240.452,-3842330.217,-32.6,18.75
750,2089095.778,-3884248.074,-32.91666667,18.76666667
751,2102083.051,-3853346.797,-32.68333333,18.88333333
752,2102083.051,-3868787.298,-32.8,18.88333333
753,2107649.025,-3866580.273,-32.78333333,18.93333333
754,2107649.025,-3868787.298,-32.8,18.93333333
755,2113215,-3837926.456,-32.56666667,18.98333333
756,2116925.65,-3840128.131,-32.58333333,19.01666667
757,2120636.3,-3851142.661,-32.66666667,19.05
758,2122491.625,-3886458.417,-32.93333333,19.06666667
759,2146610.847,-3833524.329,-32.53333333,19.28333333
760,2148466.172,-3890880.357,-32.96666667,19.3
761,2154032.147,-3879828.633,-32.88333333,19.35
762,2163308.771,-3890880.357,-32.96666667,19.43333333
763,2165164.096,-3884248.074,-32.91666667,19.45
764,2165164.096,-3888669.179,-32.95,19.45
765,2467582.046,-3895303.963,-33,22.16666667
766,2814527.792,-3855551.347,-32.7,25.28333333
767,2812672.468,-3857756.308,-32.71666667,25.26666667
768,2812672.468,-3859961.679,-32.73333333,25.26666667
769,2820093.766,-3837926.456,-32.56666667,25.33333333
770,2820093.766,-3853346.797,-32.68333333,25.33333333
771,2829370.391,-3884248.074,-32.91666667,25.41666667
772,2831225.715,-3848938.934,-32.65,25.43333333
773,2833081.041,-3837926.456,-32.56666667,25.45
774,2833081.041,-3846735.618,-32.63333333,25.45
775,2838647.015,-3870994.737,-32.81666667,25.5
776,2842357.665,-3844532.713,-32.61666667,25.53333333
777,2846068.315,-3833524.329,-32.53333333,25.56666667
778,2847923.639,-3857756.308,-32.71666667,25.58333333
779,2847923.639,-3859961.679,-32.73333333,25.58333333
780,2851634.29,-3886458.417,-32.93333333,25.61666667
781,2853489.614,-3840128.131,-32.58333333,25.63333333
782,2853489.614,-3855551.347,-32.7,25.63333333
783,2855344.939,-3888669.179,-32.95,25.65
784,2864621.563,-3842330.217,-32.6,25.73333333
785,2872042.862,-3866580.273,-32.78333333,25.8
786,2873898.188,-3862167.465,-32.75,25.81666667
787,2881319.486,-3848938.934,-32.65,25.88333333
788,2899872.735,-3853346.797,-32.68333333,26.05
789,2903583.384,-3853346.797,-32.68333333,26.08333333
790,2912860.009,-3877619.537,-32.86666667,26.16666667
791,2914715.334,-3848938.934,-32.65,26.18333333
792,2925847.283,-3851142.661,-32.66666667,26.28333333
793,2927702.608,-3855551.347,-32.7,26.3
794,2935123.908,-3831323.88,-32.51666667,26.36666667
795,2938834.557,-3870994.737,-32.81666667,26.4
796,2935123.908,-3879828.633,-32.88333333,26.36666667
797,2948111.181,-3895303.963,-33,26.48333333
798,2949966.506,-3853346.797,-32.68333333,26.5
799,2951821.831,-3886458.417,-32.93333333,26.51666667
800,2949966.506,-3895303.963,-33,26.5
801,2953677.155,-3831323.88,-32.51666667,26.53333333
802,2953677.155,-3851142.661,-32.66666667,26.53333333
803,2959243.13,-3859961.679,-32.73333333,26.58333333
804,2961098.455,-3835725.188,-32.55,26.6
805,2964809.104,-3840128.131,-32.58333333,26.63333333
806,2964809.104,-3864373.663,-32.76666667,26.63333333
807,2964809.104,-3866580.273,-32.78333333,26.63333333
808,2968519.755,-3831323.88,-32.51666667,26.66666667
809,2970375.079,-3833524.329,-32.53333333,26.68333333
810,2968519.755,-3848938.934,-32.65,26.66666667
811,2968519.755,-3888669.179,-32.95,26.66666667
812,2968519.755,-3844532.713,-32.61666667,26.66666667
813,2979651.704,-3833524.329,-32.53333333,26.76666667
814,2979651.704,-3875410.855,-32.85,26.76666667
815,2979651.704,-3842330.217,-32.6,26.76666667
816,2987073.003,-3866580.273,-32.78333333,26.83333333
817,2988928.328,-3866580.273,-32.78333333,26.85
818,2990783.653,-3835725.188,-32.55,26.86666667
819,2994494.302,-3848938.934,-32.65,26.9
820,2998204.952,-3840128.131,-32.58333333,26.93333333
821,3005626.251,-3870994.737,-32.81666667,27
822,3003770.926,-3873202.588,-32.83333333,26.98333333
823,3005626.251,-3833524.329,-32.53333333,27
824,3005626.251,-3851142.661,-32.66666667,27
825,3005626.251,-3873202.588,-32.83333333,27
826,3013047.551,-3859961.679,-32.73333333,27.06666667
827,3014902.875,-3877619.537,-32.86666667,27.08333333
828,3020468.85,-3837926.456,-32.56666667,27.13333333
829,3024179.5,-3882038.146,-32.9,27.16666667
830,3022324.175,-3853346.797,-32.68333333,27.15
831,3024179.5,-3873202.588,-32.83333333,27.16666667
832,3024179.5,-3864373.663,-32.76666667,27.16666667
833,3027890.15,-3870994.737,-32.81666667,27.2
834,3029745.475,-3873202.588,-32.83333333,27.21666667
835,3029745.475,-3882038.146,-32.9,27.21666667
836,3031600.799,-3844532.713,-32.61666667,27.23333333
837,3033456.124,-3857756.308,-32.71666667,27.25
838,3039022.099,-3840128.131,-32.58333333,27.3
839,3037166.773,-3851142.661,-32.66666667,27.28333333
840,3037166.773,-3882038.146,-32.9,27.28333333
841,3018613.526,-3844532.713,-32.61666667,27.11666667
842,3039022.099,-3846735.618,-32.63333333,27.3
843,3039022.099,-3857756.308,-32.71666667,27.3
844,3039022.099,-3862167.465,-32.75,27.3
845,3039022.099,-3859961.679,-32.73333333,27.3
846,3039022.099,-3866580.273,-32.78333333,27.3
847,3040877.424,-3853346.797,-32.68333333,27.31666667
848,3046443.398,-3833524.329,-32.53333333,27.36666667
849,3046443.398,-3840128.131,-32.58333333,27.36666667
850,3046443.398,-3866580.273,-32.78333333,27.36666667
851,3048298.723,-3879828.633,-32.88333333,27.38333333
852,3050154.048,-3877619.537,-32.86666667,27.4
853,3052009.373,-3831323.88,-32.51666667,27.41666667
854,3052009.373,-3853346.797,-32.68333333,27.41666667
855,3053864.697,-3837926.456,-32.56666667,27.43333333
856,3055720.022,-3833524.329,-32.53333333,27.45
857,3057575.347,-3895303.963,-33,27.46666667
858,3057575.347,-3831323.88,-32.51666667,27.46666667
859,3057575.347,-3840128.131,-32.58333333,27.46666667
860,3057575.347,-3859961.679,-32.73333333,27.46666667
861,3057575.347,-3857756.308,-32.71666667,27.46666667
862,3059430.672,-3895303.963,-33,27.48333333
863,3061285.997,-3890880.357,-32.96666667,27.5
864,3064996.646,-3851142.661,-32.66666667,27.53333333
865,3064996.646,-3877619.537,-32.86666667,27.53333333
866,3064996.646,-3855551.347,-32.7,27.53333333
867,3068707.297,-3840128.131,-32.58333333,27.56666667
868,3064996.646,-3846735.618,-32.63333333,27.53333333
869,3070562.621,-3879828.633,-32.88333333,27.58333333
870,3074273.271,-3835725.188,-32.55,27.61666667
871,3074273.271,-3870994.737,-32.81666667,27.61666667
872,3079839.246,-3831323.88,-32.51666667,27.66666667
873,3083549.895,-3884248.074,-32.91666667,27.7
874,3089115.87,-3829123.837,-32.5,27.75
875,3090971.195,-3846735.618,-32.63333333,27.76666667
876,3096537.169,-3842330.217,-32.6,27.81666667
877,3096537.169,-3893091.951,-32.98333333,27.81666667
878,3098392.493,-3857756.308,-32.71666667,27.83333333
879,3100247.819,-3893091.951,-32.98333333,27.85
880,3102103.144,-3884248.074,-32.91666667,27.86666667
881,3105813.793,-3840128.131,-32.58333333,27.9
882,3105813.793,-3890880.357,-32.96666667,27.9
883,3107669.118,-3893091.951,-32.98333333,27.91666667
884,3105813.793,-3893091.951,-32.98333333,27.9
885,3107669.118,-3895303.963,-33,27.91666667
886,3113235.093,-3877619.537,-32.86666667,27.96666667
887,3116945.742,-3886458.417,-32.93333333,28
888,3116945.742,-3842330.217,-32.6,28
889,3118801.067,-3859961.679,-32.73333333,28.01666667
890,3120656.392,-3857756.308,-32.71666667,28.03333333
891,3131788.341,-3846735.618,-32.63333333,28.13333333
892,3133643.666,-3851142.661,-32.66666667,28.15
893,3131788.341,-3859961.679,-32.73333333,28.13333333
894,3135498.991,-3835725.188,-32.55,28.16666667
895,3135498.991,-3857756.308,-32.71666667,28.16666667
896,3144775.615,-3862167.465,-32.75,28.25
897,3144775.615,-3864373.663,-32.76666667,28.25
898,3146630.94,-3848938.934,-32.65,28.26666667
899,3157762.889,-3853346.797,-32.68333333,28.36666667
900,3165184.188,-3846735.618,-32.63333333,28.43333333
901,2070542.529,-3829123.837,-32.5,18.6
902,2094661.752,-3802755.032,-32.3,18.81666667
903,2096517.076,-3802755.032,-32.3,18.83333333
904,2100227.727,-3789592.462,-32.2,18.86666667
905,2103938.376,-3787400.107,-32.18333333,18.9
906,2103938.376,-3829123.837,-32.5,18.9
907,2115070.325,-3780825.452,-32.13333333,19
908,2120636.3,-3769875.695,-32.05,19.05
909,2120636.3,-3813734.937,-32.38333333,19.05
910,2126202.274,-3789592.462,-32.2,19.1
911,2137334.223,-3783016.604,-32.15,19.2
912,2139189.548,-3800560.263,-32.28333333,19.21666667
913,2150321.498,-3826924.202,-32.48333333,19.31666667
