Id,x_m,y_m
5753,3566676.485,-3260325.476
5754,3286151.368,-3471454.982
5755,3449791.02,-3212460.38
5756,2997833.887,-3949185.152
5757,2857571.329,-4026116.831
5758,3256651.703,-3609394.714
5759,3052380.438,-3954520.329
5760,2774081.711,-4036861.408
5761,3397470.859,-3028836.464
5762,2474632.28,-4019406.605
5763,2656083.05,-4001681.48
5764,3356282.647,-2629600.155
5765,3302849.292,-3425378.562
5766,3584487.604,-3670685.825
5767,2541423.975,-4015382.36
5768,2703950.431,-4022090.222
5769,3064625.582,-3789592.462
5770,2052731.41,-3985914.354
5771,2608215.669,-4018065.032
5772,3083549.895,-3915230.922
5773,3050154.048,-3878061.323
5774,3497658.401,-2811396.678
5775,2051618.215,-4027459.349
5776,2049391.826,-4061073.868
5777,3364075.012,-2638066.413
5778,3342924.309,-2670763.371
5779,2118409.91,-4074547.6
5780,2179635.63,-3937856.047
5781,2569253.848,-4035517.782
5782,2565914.263,-4035517.782
5783,2565914.263,-4034174.314
5784,3273906.224,-3570567.652
5785,3056833.217,-3945851.913
5786,3552204.951,-2938517.829
5787,3434948.421,-3371828.261
5788,3551091.756,-2920643.676
5789,2572593.432,-4034174.314
5790,2433444.069,-3952519.349
5791,3036795.709,-3948518.427
5792,2167390.486,-3996621.236
5793,3581148.019,-3690024.326
5794,2367765.569,-3961860.217
5795,2367765.569,-3961860.217
5796,2367765.569,-3959190.628
5797,3312868.046,-3321663.467
5798,3168894.838,-3875410.855
5799,3300622.902,-3567983.456
5800,2082787.673,-3932528.528
5801,2092806.427,-3945851.913
5802,3350716.673,-2720541.779
5803,3371496.312,-2642502.875
5804,3230862.687,-3702643.418
5805,3292830.538,-3368011.594
5806,3384112.52,-3049950.456
5807,2643837.906,-4023432.267
5808,3483743.464,-2953943.912
5809,3293572.668,-3680894.489
5810,3367414.596,-2958266.106
5811,3155907.564,-3848277.896
5812,3502111.18,-3279266.134
5813,3608050.229,-3662438.213
5814,3551091.756,-3299498.882
5815,3507120.557,-2933584.878
5816,2083900.868,-3957856.065
5817,2085014.063,-3957856.065
5818,3497658.401,-3397301.07
5819,3306745.474,-2877587.149
5820,3458696.579,-3396026.254
5821,3291160.745,-2649563.379
5822,3271123.237,-2642301.191
5823,3377062.286,-3614148.539
5824,3377433.351,-3614580.794
5825,3436432.681,-2824244.596
5826,3420847.952,-3188590.453
5827,3556657.731,-3284321.468
5828,3370754.181,-3324832.841
5829,3455356.994,-2933584.878
5830,3629015.4,-3183570.47
5831,3539959.807,-3278002.596
5832,3380587.403,-3412608.57
5833,3530497.651,-2914485.152
5834,3495432.011,-3323565.001
5835,3291717.343,-3208688.688
5836,3176316.138,-3870994.737
5837,3279472.199,-2969386.152
5838,3325113.19,-3800121.358
5839,3368527.791,-3589966.112
5840,3615657.061,-3283057.457
5841,3413055.588,-3401126.264
5842,2049391.826,-4020748.335
5843,2049391.826,-3998100.909
5844,3339584.724,-3403677.015
5845,2077221.698,-3915230.922
5846,3296170.122,-3299498.882
5847,3419734.757,-2861012.51
5848,2459047.552,-4054343.006
5849,3352943.063,-2616304.889
5850,3546638.977,-3289378.702
5851,3529198.923,-3369283.693
5852,3411942.393,-3240151.254
5853,3294500.33,-3602915.151
5854,3452017.409,-3443277.664
5855,3431979.901,-2977628.658
5856,3441627.591,-2937284.437
5857,3427527.122,-3069850.885
5858,3355169.453,-2747316.574
5859,3398584.054,-3420269.061
5860,3385225.715,-3423462.264
5861,3496545.206,-3401126.264
5862,3330679.165,-3214975.417
5863,3497658.401,-3226298.804
5864,3231604.818,-3720070.524
5865,3348490.283,-2994127.615
5866,3202290.686,-3871436.274
5867,3415281.978,-3275475.877
5868,3306188.877,-3685241.182
5869,3185963.827,-3654846.615
5870,2120636.3,-4038205.193
5871,2164050.901,-3913901.399
5872,3401367.041,-2845068.857
5873,3447008.032,-2851812.208
5874,3384112.52,-3458639.477
5875,3359622.232,-3226298.804
5876,2110617.545,-4071851.57
5877,3265557.262,-2897869.815
5878,2111730.74,-3991266.547
5879,3368527.791,-3600324.268
5880,3387452.105,-2630204.742
5881,3230491.623,-3632749.143
5882,2762949.761,-3997960.298
5883,2762949.761,-3996621.236
5884,3322886.8,-3327368.883
5885,3434020.758,-2775357.283
5886,3384112.52,-2625973.102
5887,3384112.52,-3456077.905
5888,3387452.105,-3452236.501
5889,3378546.546,-3453516.842
5890,3423074.342,-2863466.867
5891,2597083.72,-4040893.239
5892,3278359.004,-2736357.756
5893,3516582.714,-3174789.882
5894,3543299.392,-3361441.034
5895,3364446.076,-3640976.916
5896,2851448.757,-4001866.504
5897,2796345.609,-4011359.531
5898,3289490.953,-3717454.866
5899,2112843.935,-3896631.371
5900,2113957.13,-3896631.371
5901,2151805.757,-3933860.179
5902,3453130.604,-2594572.183
5903,3439030.135,-3331173.852
5904,2132881.444,-3919220.397
5905,3571871.395,-3342172.106
5906,3278359.004,-3162255.826
5907,3444781.643,-2873902.325
5908,3582261.214,-3304561.837
5909,2579272.602,-3955187.399
5910,2059410.58,-4036861.408
5911,2529178.831,-4027459.349
5912,3341068.983,-2632824.878
5913,2603762.89,-3957856.065
5914,2540310.78,-3968536.891
5915,3289490.953,-3326100.802
5916,3345150.698,-2657434.418
5917,3222699.258,-3345346.374
5918,2136221.028,-4032831.005
5919,3403593.431,-2857945.123
5920,2057184.19,-4010146.255
5921,3426413.927,-2888032.378
5922,3431979.901,-2881887.248
5923,3441998.655,-3378828.36
5924,3440328.863,-2827305.21
5925,2469066.306,-4035517.782
5926,3266113.86,-3452236.501
5927,3312496.981,-3486850.477
5928,3392647.015,-3538303.253
5929,3423074.342,-3540881.371
5930,3267227.055,-3476584.762
5931,3352943.063,-2635647.034
5932,2050505.02,-4040893.239
5933,2050505.02,-4052997.313
5934,3332348.957,-2691384.392
5935,3339584.724,-2693205.168
5936,3607864.697,-3671771.449
5937,3485413.257,-3418992
5938,2098372.401,-4052997.313
5939,2099485.596,-4054343.006
5940,2100598.791,-4052997.313
5941,2144013.393,-4007338.116
5942,2381123.908,-4078592.851
5943,2383350.298,-4079941.589
5944,3493762.219,-2915716.653
5945,2659422.635,-4026116.831
5946,2098372.401,-4047616.133
5947,2317671.798,-4027459.349
5948,2678346.948,-3969872.689
5949,3052380.438,-3838366.758
5950,3339584.724,-3506120.916
5951,3478734.087,-3271686.684
5952,2849778.964,-4011359.531
5953,3379659.74,-3294437.839
5954,3308415.266,-2735140.58
5955,2048278.631,-4026116.831
5956,3408602.808,-3108487.318
5957,3252755.521,-3538303.253
5958,3387081.04,-3590828.965
5959,3381886.13,-2642099.51
5960,3033456.124,-3822526.155
5961,3378546.546,-2627182.03
5962,3378546.546,-2638066.413
5963,2660535.83,-4031487.854
5964,3374650.363,-2824244.596
5965,2130655.054,-3932528.528
5966,2148466.172,-4067808.73
5967,3426413.927,-2883116.074
5968,3278359.004,-3197379.821
5969,3142549.225,-3856874.273
5970,2831967.846,-3989928.265
5971,3404706.626,-2910791.258
5972,3595619.553,-3308360.309
5973,3497658.401,-3287482.017
5974,3203774.945,-3706997.856
5975,3191529.801,-3703514.18
5976,3415281.978,-3542170.628
5977,3300622.902,-2646537.073
5978,2575933.017,-3981901.842
5979,3408602.808,-2971858.417
5980,3271679.834,-3296968.122
5981,2307653.044,-4040893.239
5982,3276132.614,-3237631.58
5983,3259434.69,-3238891.359
5984,3457026.787,-3474019.616
5985,3326782.982,-3169148.156
5986,3347933.686,-2677431.981
5987,3341811.114,-2627182.03
5988,2119523.105,-3979227.611
5989,3428640.316,-3221265.031
5990,2152918.952,-3941853.291
5991,3367414.596,-3222523.3
5992,3407489.613,-3109735.412
5993,2117296.715,-3972544.75
5994,2446802.408,-3976554.002
5995,2592630.941,-3992604.986
5996,3328452.775,-2931119.018
5997,3443111.85,-2843230.279
5998,3436432.681,-2878201.374
5999,2116183.52,-3981901.842
6000,3311754.851,-3580047.592
6001,2516933.687,-4028802.026
6002,3445894.838,-2867762.948
6003,3249415.936,-2978659.297
6004,3254981.911,-2986082.045
6005,2685026.118,-4027459.349
6006,3437545.876,-2902790.954
6007,3340141.321,-2759502.012
6008,2137334.223,-3949851.914
6009,2137334.223,-3957856.065
6010,2135107.833,-3952519.349
6011,3336801.737,-2729056.108
6012,2049391.826,-4026116.831
6013,2161824.511,-3983239.19
6014,3444781.643,-3161003.043
6015,3352943.063,-2726622.975
6016,2700610.847,-4014041.26
6017,3392127.523,-3425634.089
6018,3497658.401,-3288114.215
6019,3563336.9,-3202027.896
6020,3516582.714,-3174789.882
6021,3387118.146,-3138972.471
6022,3458807.898,-3300005.092
6023,3562780.303,-3207054.61
6024,3593727.121,-3265752.419
6025,3311198.254,-3579875.166
6026,3477398.253,-3403294.371
6027,3408825.447,-3128220.15
6028,3556435.092,-3345769.666
6029,3652392.493,-3073087.325
6030,3582261.214,-3172282.164
6031,3474281.308,-3294437.839
6032,3582261.214,-3304561.837
6033,3549199.325,-3339548.618
6034,3484522.701,-3316594.035
6035,3572242.46,-3342595.298
6036,3551091.756,-3098506.536
6037,3584487.604,-3175542.285
6038,3539959.807,-3339548.618
6039,3586268.715,-3305827.875
6040,3485747.215,-3364959.055
6041,3464262.553,-3453516.842
6042,3529941.053,-3369283.693
6043,3607864.697,-3274212.694
6044,3313535.963,-3135095.683
6045,3311754.851,-3322297.281
6046,3515803.478,-3173535.966
6047,3500552.707,-3330539.615
6048,3495432.011,-3396026.254
6049,3428640.316,-3221516.675
6050,3396802.942,-3029084.684
6051,3498548.957,-3363051.577
6052,3496322.567,-3327495.698
6053,3517695.909,-3376918.872
6054,3428640.316,-3221265.031
6055,3381106.894,-3665389.353
6056,3224146.412,-3231964.015
6057,3480515.199,-3411715.14
6058,3430198.789,-3383030.208
6059,3140768.113,-3658620.138
6060,3545525.782,-3356568.214
6061,3271679.834,-3567983.456
6062,3461368.247,-3059772.831
6063,3652392.493,-3127970.194
6064,3068744.403,-3363941.699
6065,3389233.217,-3542299.561
6066,3430978.026,-3194616.844
6067,3418955.521,-3162130.543
6068,3425746.01,-3383030.208
6069,3438993.029,-3381629.443
6070,3376208.836,-3408014.436
6071,3397248.22,-3380738.124
6072,3413612.185,-3400616.174
6073,3403704.75,-3416438.253
6074,3395021.83,-3408269.623
6075,3395912.386,-3078192.438
6076,3390903.009,-3105242.79
6077,3487305.688,-3322550.816
6078,3489198.119,-3311526.526
6079,3431645.943,-3116227.282
6080,3407823.572,-3126470.552
6081,3329009.372,-3495968.196
6082,3373982.446,-3482101.562
6083,3327005.621,-3520271.1
6084,3369752.306,-3447884.29
6085,3335799.861,-3459023.757
6086,3348935.561,-3530314.421
6087,3408936.767,-3467865.354
6088,3275798.656,-3356441.121
6089,3582261.214,-3324832.841
6090,3542965.433,-3361017.238
6091,3589496.981,-3293552.352
6092,3602187.403,-3276865.514
6093,3446006.157,-3164260.515
6094,3374761.683,-3497124.427
6095,3420291.355,-3178928.608
6096,3465709.707,-3447884.29
6097,3668422.5,-3083174.801
6098,3425746.01,-3419630.515
6099,3465375.748,-3452236.501
6100,3593727.121,-3305827.875
6101,3347377.088,-3522845.553
6102,3416395.172,-3555070.434
6103,3395244.469,-3600324.268
6104,3629015.4,-3183570.47
6105,3369195.708,-3600324.268
6106,3236057.597,-3151610.759
6107,3368527.791,-3600324.268
6108,3335131.944,-3495839.732
6109,3342924.309,-3595921.002
6110,3397025.581,-3486336.996
6111,3377433.351,-3614580.794
6112,3375986.197,-3280150.68
6113,3314203.88,-3490702.241
6114,3365522.165,-3503549.844
6115,3400142.527,-3433046.581
6116,3406376.418,-3385832.188
6117,3392238.843,-3057907.305
6118,3404483.987,-3552876.536
6119,3460143.732,-3430873.516
6120,3456470.189,-3466327.249
6121,3454577.758,-3465045.635
6122,3410049.961,-3500979.289
6123,3457583.384,-3474019.616
6124,3369640.986,-3444557.118
6125,3395244.469,-3422312.621
6126,3415615.936,-3428700.814
6127,3441108.099,-3485181.738
6128,3454243.799,-3465045.635
6129,3384112.52,-3456077.905
6130,3339584.724,-3403677.015
6131,3271679.834,-3296968.122
6132,3384112.52,-3458639.477
6133,3377544.67,-3473378.409
6134,3323999.995,-3376918.872
6135,3222699.258,-3336248.838
6136,3267227.055,-3476584.762
6137,3286151.368,-3408780.012
6138,2042712.656,-4033278.757
6139,2154032.147,-4107400.989
6140,2148466.172,-4114163.579
6141,2058297.385,-4075895.856
6142,2131768.249,-4035517.782
6143,2148466.172,-4082639.55
6144,2154032.147,-4055688.859
6145,2161453.447,-4060176.189
6146,2167019.421,-4066910.516
6147,2183717.345,-4035517.782
6148,2333998.657,-4037757.248
6149,2339564.632,-4042237.5
6150,2404501.001,-4055688.859
6151,2423054.25,-4031040.172
6152,2601165.435,-4035517.782
6153,2660535.83,-4031040.172
6154,2764434.021,-4055688.859
6155,2122491.625,-4013147.28
6156,2126202.274,-4015382.36
6157,2144755.523,-4017617.877
6158,2148466.172,-4028802.026
6159,2165164.096,-3979673.273
6160,2176296.045,-3984130.843
6161,2309879.434,-4028802.026
6162,2389658.403,-3995282.33
6163,2456450.097,-4028802.026
6164,2475003.345,-3999745.958
6165,2499122.568,-4008678.43
6166,2497267.243,-4017617.877
6167,2577046.212,-4022090.222
6168,2627139.983,-4001978.424
6169,2656825.181,-4006444.659
6170,2699497.652,-4006444.659
6171,2831225.715,-3988590.139
6172,2157742.796,-3915230.922
6173,2473148.021,-3948518.427
6174,2508399.192,-3959635.516
6175,2964809.104,-3864373.663
6176,3064996.646,-3855551.347
6177,3079839.246,-3831323.88
6178,3090971.195,-3846735.618
6179,3096537.169,-3893091.951
6180,3100247.819,-3893091.951
6181,3116945.742,-3842330.217
6182,3157762.889,-3853346.797
6183,2925847.283,-3789592.462
6184,2936979.232,-3789592.462
6185,2940689.882,-3798365.898
6186,2970375.079,-3826924.202
6187,2988928.328,-3800560.263
6188,3016758.2,-3789592.462
6189,3085405.22,-3785208.156
6190,3115090.417,-3831323.88
6191,3131788.341,-3807145.78
6192,3141064.966,-3800560.263
6193,3152196.915,-3829123.837
6194,3157762.889,-3813734.937
6195,3185592.762,-3820327.741
6196,3209711.984,-3802755.032
6197,3220843.933,-3789592.462
6198,3064996.646,-3734903.242
6199,3079839.246,-3754562.769
6200,3089115.87,-3723995.067
6201,3090971.195,-3708740.067
6202,3115090.417,-3758935.904
6203,3122511.717,-3745821.253
6204,3185592.762,-3734903.242
6205,3198580.035,-3734903.242
6206,3198580.035,-3750191.219
6207,3200435.36,-3710918.182
6208,3222699.258,-3719634.542
6209,3224554.584,-3748006.038
6210,3248673.806,-3728357.159
6211,3285780.304,-3713096.687
6212,3042732.748,-3693504.153
6213,3109524.442,-3695679.547
6214,3202290.686,-3634913.817
6215,3334018.749,-3669600.295
6216,3096537.169,-3596007.326
6217,3113235.093,-3606802.484
6218,3172605.488,-3593849.414
6219,3193014.061,-3617607.006
6220,3204146.01,-3611123.167
6221,3215277.959,-3619769.038
6222,3384112.52,-3611123.167
6223,3161473.539,-3542170.628
6224,3206001.335,-3548618.883
6225,3269082.38,-3516410.398
6226,3347006.024,-3522845.553
6227,3413797.718,-3555070.434
6228,3313610.176,-3480005.754
6229,3326597.45,-3494983.34
6230,3408231.743,-3450102.881
6231,3419363.693,-3484283.277
6232,3432350.966,-3473592.142
6233,3456470.189,-3465045.635
6234,3471312.788,-3443704.134
6235,3272793.029,-3382011.455
6236,3278359.004,-3392627.35
6237,3387823.169,-3428786.012
6238,3445338.24,-3424526.838
6239,3224554.584,-3329059.846
6240,3389678.495,-3343864.954
6241,3497287.336,-3333288.194
6242,3534393.833,-3324832.841
6243,3534393.833,-3369283.693
6244,3564079.031,-3348098.019
6245,3565934.355,-3326946.176
6246,3595619.553,-3276318.064
6247,3606751.502,-3312159.86
6248,3610462.151,-3263690.766
6249,3619738.776,-3270002.94
6250,3291346.278,-3209107.713
6251,3385967.845,-3219587.518
6252,3454614.864,-3246872.666
6253,3571500.329,-3194449.41
6254,3638292.024,-3190264.186
6255,3300622.902,-3146395.557
6256,3328452.775,-3181897.547
6257,3365559.271,-3181897.547
6258,3519551.234,-3171446.359
6259,3569645.005,-3177716.125
6260,3582632.278,-3171446.359
6261,3621594.1,-3169357.068
6262,3629015.4,-3183988.732
6263,3324742.125,-3123471.749
6264,3335874.074,-3063214.33
6265,3348861.348,-3094349.956
6266,3352571.998,-3104743.698
6267,3423074.342,-3081887.524
6268,3441627.591,-3106823.365
6269,3643857.998,-3121389.623
6270,3263516.405,-3011471.652
6271,3332163.424,-3056995.359
6272,3406376.418,-3034215.52
6273,3387823.169,-2961971.853
6274,3456470.189,-2972270.502
6275,3267227.055,-2896229.795
6276,3321031.475,-2920849.004
6277,3432350.966,-2894180.021
6278,3437916.94,-2879839.429
6279,3452759.54,-2875744.624
6280,3462036.164,-2836899.097
6281,3280214.329,-2743256.863
6282,3332163.424,-2745286.587
6283,3337729.399,-2739198.198
6284,3408231.743,-2747316.574
6285,3345150.698,-2676421.408
6286,3372980.571,-2638066.413
6287,3445338.24,-2652186.634
6288,3358137.973,-2583716.546
6289,3385967.845,-2607849.873
6290,3393389.144,-2575679.909
6291,3475023.438,-2615902.171
6292,2758868.046,-4033278.757
6293,2063121.229,-4017617.877
6294,2107649.025,-4024327.052
6295,2628995.308,-3999745.958
6296,2784842.595,-3966310.904
6297,2792263.894,-3964085.347
6298,2807106.493,-4008678.43
6299,2820093.766,-3948518.427
6300,2987073.003,-3917447.129
6301,2927702.608,-3855551.347
6302,3005626.251,-3851142.661
6303,3068707.297,-3840128.131
6304,2972230.404,-3822526.155
6305,2981507.028,-3824724.976
6306,3046443.398,-3787400.107
6307,3061285.997,-3789592.462
6308,3111379.768,-3789592.462
6309,3144775.615,-3778634.702
6310,3116945.742,-3719634.542
6311,3139209.64,-3678287.213
6312,3283924.978,-3643576.298
6313,3196724.711,-3600324.268
6314,3261661.08,-3628420.932
6315,3339584.724,-3598165.61
6316,3376691.22,-3580909.76
6317,3233831.208,-3557221.685
6318,3287635.628,-3524991.33
6319,3295056.927,-3544319.681
6320,3295056.927,-3557221.685
6321,3280214.329,-3497124.427
6322,3295056.927,-3467181.729
6323,3369269.922,-3486422.575
6324,3376691.22,-3471454.982
6325,3421219.017,-3469318.178
6326,3378546.546,-3399001.018
6327,3476878.762,-3439440.061
6328,3250529.131,-3369283.693
6329,3324742.125,-3375646.035
6330,3350716.673,-3288957.194
6331,3549236.431,-3265794.496
6332,3567789.68,-3274212.694
6333,3317320.826,-3198635.903
6334,3315465.5,-3246872.666
6335,3334018.749,-3242671.395
6336,3376691.22,-3204918.032
6337,3434206.291,-3190264.186
6338,3523261.884,-3190264.186
6339,3532538.507,-3211203.034
6340,3322886.8,-3138055.284
6341,3348861.348,-3183988.732
6342,3380401.871,-3140139.886
6343,3384112.52,-3144310.023
6344,3471312.788,-3165179.427
